,0
4391,"HNRNPK,NONO"
4392,"USF1,FOS"
4393,"KAT8,HDAC3"
4394,"HDAC2,ZBTB33"
4395,"TARDBP,PCBP2"
4396,"FOXK2,SIRT6"
4397,"DNMT1,KDM1A"
4398,"HDGF,ZBTB11"
4399,"EHMT2,BRD4"
4400,"REST,HLTF"
4401,"LARP7,HDAC1"
4402,"CREM,SPI1"
4403,"TCF7L2,HDAC3"
4404,"CDC5L,HDAC3"
4405,"NR3C1,YY1"
4406,"GATAD2B,MTA3"
4407,"PTBP1,HNRNPL"
4408,"CBX5,GATA2"
4409,"ILF3,JUN"
4410,"FOXK2,NCOR1"
4411,"EP300,SMAD1"
4412,"EHMT2,PCBP2"
4413,"SMARCA4,CBX5"
4414,"ZNF24,HDAC2"
4415,"FOXK2,C11orf30"
4416,"ZBTB2,HDGF"
4417,"MEF2A,SMARCC2"
4418,"NUFIP1,DDX20"
4419,"KLF16,EP300"
4420,"RBBP5,SIN3A"
4421,"ZNF143,HDGF"
4422,"NFATC3,GMEB1"
4423,"HDAC6,RLF"
4424,"MAX,SIN3A"
4425,"CBX3,HDAC6"
4426,"BCOR,ZSCAN29"
4427,"SMC3,EP400"
4428,"HDGF,PCBP1"
4429,"IKZF1,HDAC3"
4430,"NR3C1,CTCF"
4431,"HDAC1,ATF7"
4432,"NFYB,KDM1A"
4433,"RB1,SETDB1"
4434,"STAT5A,ARNT"
4435,"ARID2,EP300"
4436,"TAL1,HES1"
4437,"TCF7L2,XRCC5"
4438,"JUN,HLTF"
4439,"HDAC3,HNRNPLL"
4440,"RUNX1,ELF1"
4441,"EP300,ATF1"
4442,"ZC3H8,DDX20"
4443,"L3MBTL2,TRIM28"
4444,"JUN,GTF2F1"
4445,"SETDB1,ZBTB5"
4446,"ZNF407,SETDB1"
4447,"HDAC2,EP400"
4448,"SMARCE1,RBBP5"
4449,"CBX1,E2F6"
4450,"HDAC2,CBX5"
4451,"ATF3,HLTF"
4452,"PHF21A,ARID1B"
4453,"CDC5L,RBM25"
4454,"SPI1,SIN3B"
4455,"CBX5,EP400"
4456,"SIN3A,KLF16"
4457,"HDAC2,ZNF318"
4458,"NCOA6,RBM39"
4459,"SIN3B,SPI1"
4460,"HDAC2,RB1"
4461,"SIN3B,MCM7"
4462,"TCF12,SMARCA4"
4463,"MTA3,GATAD2A"
4464,"TCF7L2,CEBPB"
4465,"SP1,JUN"
4466,"ZC3H8,FIP1L1"
4467,"YY1,HLTF"
4468,"ZBTB5,HDAC3"
4469,"SMARCA5,ZBTB2"
4470,"H2AFZ,KDM4B"
4471,"HDAC1,ZBTB33"
4472,"NCOA1,EP300"
4473,"PRDM10,SIN3B"
4474,"ZNF318,HDAC2"
4475,"FOS,TBP"
4476,"DPF2,SMARCB1"
4477,"EHMT2,HDAC3"
4478,"HDGF,ZSCAN29"
4479,"HDAC3,REST"
4480,"POLR2G,POLR2A"
4481,"HDGF,ZNF184"
4482,"ZNF263,NR2F1"
4483,"DPF2,SMC3"
4484,"NR2F6,ZBTB7A"
4485,"ZNF274,ASH1L"
4486,"USF1,SMARCA4"
4487,"EHMT2,SP1"
4488,"NR3C1,ZBTB33"
4489,"MYBL2,TRIM28"
4490,"RCOR1,SMARCE1"
4491,"FOS,CBX1"
4492,"HDAC6,CTCF"
4493,"RNF2,CBX3"
4494,"NCOA4,NR2F2"
4495,"FOXA1,TBP"
4496,"HNRNPL,AGO1"
4497,"ARID2,SIN3B"
4498,"AGO1,E2F7"
4499,"ZNF282,EHMT2"
4500,"SMAD1,SMARCC2"
4501,"NONO,TRIM24"
4502,"SMARCB1,MEF2A"
4503,"ZBTB33,NR2F1"
4504,"HDAC6,ARID3A"
4505,"EP300,ZNF143"
4506,"TRIP13,SMARCA5"
4507,"TEAD4,E2F6"
4508,"BCOR,ZNF384"
4509,"ZBTB7A,EP300"
4510,"ZNF639,SETDB1"
4511,"SKIL,NCOR1"
4512,"SMARCA4,EGR1"
4513,"NR2F2,REST"
4514,"ZNF24,ZKSCAN1"
4515,"EWSR1,HDGF"
4516,"IKZF1,MTA1"
4517,"KDM1A,ZBTB33"
4518,"NCOR1,ZKSCAN1"
4519,"ASH1L,SMARCA5"
4520,"SIN3A,MBD2"
4521,"TAF9B,TAF1"
4522,"HDAC1,ASH1L"
4523,"ESRRA,SETDB1"
4524,"ARID1B,DPF2"
4525,"MTA2,SIX5"
4526,"ATF7,HDAC1"
4527,"ZNF274,CBX5"
4528,"NR2F2,RUNX1"
4529,"TCF7L2,IKZF1"
4530,"AGO1,SUPT5H"
4531,"JUN,RUNX1"
4532,"FOXA1,REST"
4533,"HDAC2,GABPB1"
4534,"ZNF274,GTF2B"
4535,"TCF7,ETV6"
4536,"XRCC5,SMC3"
4537,"DDX20,NCOR1"
4538,"SMARCA5,ZKSCAN1"
4539,"SMARCB1,RUNX1"
4540,"BACH1,HDAC1"
4541,"ZBTB33,HDAC6"
4542,"HDAC1,E4F1"
4543,"SMC3,JUN"
4544,"ELF1,SIN3B"
4545,"TCF7,SIN3A"
4546,"RB1,EHMT2"
4547,"RB1,FOXM1"
4548,"EP300,MCM3"
4549,"CEBPB,TCF7"
4550,"SMARCC2,ZBTB33"
4551,"YY1,MTA2"
4552,"SMARCC2,PHF21A"
4553,"CDC5L,MCM3"
4554,"SIN3B,MYNN"
4555,"ELK1,FOXM1"
4556,"NCOR1,SAP30"
4557,"ZNF24,ASH1L"
4558,"MTA3,BCLAF1"
4559,"RB1,TAL1"
4560,"CTBP1,EP300"
4561,"TCF12,ARID1B"
4562,"MCM3,SMARCA5"
4563,"SIN3A,ELF1"
4564,"HDAC2,ZNF280A"
4565,"TBL1XR1,MCM5"
4566,"MAX,SNIP1"
4567,"SIN3A,ZKSCAN1"
4568,"PHF20,HDAC3"
4569,"DDX20,AGO1"
4570,"SMARCC2,CTCF"
4571,"NFE2,RBBP5"
4572,"SIN3B,SMARCE1"
4573,"EHMT2,THAP1"
4574,"SMARCA5,SIN3A"
4575,"SMARCB1,FOS"
4576,"KAT8,CBX5"
4577,"ESRRA,E4F1"
4578,"PKNOX1,MEF2A"
4579,"TRIM28,SMARCB1"
4580,"ATF3,AGO1"
4581,"HDAC1,HDAC3"
4582,"ARID2,GABPA"
4583,"ASH1L,SUZ12"
4584,"STAT5A,CBX5"
4585,"FOXA1,TCF7"
4586,"TAF1,GTF2F1"
4587,"PHF21A,BRD4"
4588,"RB1,CEBPB"
4589,"ATF2,EP300"
4590,"HES1,NCOA2"
4591,"HDGF,ZFP36"
4592,"TCF7L2,BRD4"
4593,"EGR1,HLTF"
4594,"SMARCC2,SIX5"
4595,"MYNN,SMARCA5"
4596,"NFYB,BRD4"
4597,"MTA2,E2F6"
4598,"MNT,FOXK2"
4599,"FOS,UBTF"
4600,"HNRNPL,RBM39"
4601,"EP300,SREBF1"
4602,"TAF1,POLR2A"
4603,"FOXM1,LEF1"
4604,"ASH1L,CREM"
4605,"EHMT2,TRIM28"
4606,"SAFB,TCF7L2"
4607,"RFX5,CDC5L"
4608,"MYBL2,FOXM1"
4609,"EP300,RB1"
4610,"CDC5L,NCOR1"
4611,"NR2C1,PML"
4612,"EHMT2,SUPT5H"
4613,"TBL1XR1,FUS"
4614,"MTA1,GATA1"
4615,"SUPT5H,EP400"
4616,"BRD4,E2F1"
4617,"EP300,TCF12"
4618,"HLTF,MCM3"
4619,"RUNX1,RNF2"
4620,"HDGF,PCBP2"
4621,"PML,SETDB1"
4622,"CBX1,JUN"
4623,"NFYB,KAT8"
4624,"BRD4,YY1"
4625,"SMC3,RAD21"
4626,"MYC,HCFC1"
4627,"TBP,FOXA1"
4628,"RAD51,EP300"
4629,"STAT5A,USF1"
4630,"NR3C1,ZNF263"
4631,"RUNX1,ETS1"
4632,"TBP,TAF9B"
4633,"HDAC1,MAFK"
4634,"EGR1,SMARCA5"
4635,"SMARCB1,ZNF143"
4636,"SP1,ELF1"
4637,"KDM1A,MTA2"
4638,"RCOR1,FOXK2"
4639,"JUN,KHSRP"
4640,"ZNF24,SIN3B"
4641,"ZNF184,EHMT2"
4642,"HDAC1,RCOR1"
4643,"MEF2A,GATA1"
4644,"DDX20,POLR3A"
4645,"SMARCA5,ZNF24"
4646,"KDM1A,RLF"
4647,"NR3C1,ZNF384"
4648,"SAFB,NCOR1"
4649,"SIX5,MTA3"
4650,"NCOA1,ARNT"
4651,"DDX20,HDAC1"
4652,"ZNF280A,SMARCA5"
4653,"NCOA2,EP300"
4654,"TARDBP,HDAC3"
4655,"MTA2,GATAD2A"
4656,"ZFP36,PCBP2"
4657,"MYBL2,ZBTB7A"
4658,"SMAD1,TCF7L2"
4659,"SMARCE1,JUN"
4660,"TCF7,KLF16"
4661,"AGO1,DDX20"
4662,"HLTF,TBP"
4663,"ZNF592,HDAC3"
4664,"TAF7,YY1"
4665,"CTCF,HLTF"
4666,"SMARCB1,MAX"
4667,"PRDM10,EHMT2"
4668,"MCM7,RAD51"
4669,"TBP,NCOA1"
4670,"POLR2A,SMARCB1"
4671,"SMARCE1,EWSR1"
4672,"PHB2,PTBP1"
4673,"MNT,SIN3B"
4674,"CBX1,RNF2"
4675,"RUNX1,RBM14"
4676,"TBL1XR1,MLLT1"
4677,"RAD21,RNF2"
4678,"FOXM1,IKZF1"
4679,"YY1,FOXM1"
4680,"C11orf30,SMARCB1"
4681,"CBX3,SUZ12"
4682,"NCOR1,E4F1"
4683,"HCFC1,TRIM28"
4684,"SMARCA5,ZBED1"
4685,"NFE2,EHMT2"
4686,"FOXA1,GATA1"
4687,"MLLT1,PHF21A"
4688,"E2F8,LEF1"
4689,"SETDB1,ZNF282"
4690,"FOXA1,EGR1"
4691,"BMI1,NFYB"
4692,"NFYB,CBX5"
4693,"ZNF184,ASH1L"
4694,"SMARCB1,IKZF1"
4695,"SMARCB1,BHLHE40"
4696,"ARID1B,E2F1"
4697,"HDAC6,PHF20"
4698,"HDAC2,C11orf30"
4699,"NR2F6,SETDB1"
4700,"NKRF,TARDBP"
4701,"BMI1,HDAC2"
4702,"ATF3,PHF21A"
4703,"SMARCC2,SMAD1"
4704,"HDGF,ZNF143"
4705,"UBTF,SMARCB1"
4706,"RBM39,DDX20"
4707,"KAT8,H2AFZ"
4708,"ATF7,PHF21A"
4709,"CBX5,SMC3"
4710,"RBBP5,TBL1XR1"
4711,"MGA,SMARCA5"
4712,"HDAC3,ZNF143"
4713,"TAL1,SIN3A"
4714,"TEAD4,MEF2A"
4715,"MLLT1,NFYB"
4716,"SIN3A,NONO"
4717,"HMBOX1,XRCC5"
4718,"REST,ESRRA"
4719,"POLR2A,EHMT2"
4720,"HLTF,SP1"
4721,"BACH1,MAFK"
4722,"GTF2B,TBP"
4723,"CTCF,MYBL2"
4724,"ASH1L,ZFP91"
4725,"NCOR1,MYNN"
4726,"SIN3A,ZBTB5"
4727,"TBL1XR1,HDAC2"
4728,"E2F1,NCOA6"
4729,"JUN,SMARCA4"
4730,"CBX5,STAT5A"
4731,"SMARCA4,SUPT5H"
4732,"GATA1,SMAD5"
4733,"SRSF3,HNRNPK"
4734,"TBL1XR1,EWSR1"
4735,"REST,RNF2"
4736,"TBP,CBX5"
4737,"EHMT2,ARID2"
4738,"EP400,ESRRA"
4739,"HLTF,HDAC6"
4740,"C11orf30,CBX1"
4741,"AGO1,POLR2A"
4742,"BMI1,E2F6"
4743,"XRCC3,EP400"
4744,"CBX5,PHF21A"
4745,"MTA3,E2F7"
4746,"SIN3A,EGR1"
4747,"THAP1,HDAC6"
4748,"ARID1B,KDM4B"
4749,"JUN,MYC"
4750,"SIN3A,JUN"
4751,"TRIM24,NFYB"
4752,"AGO1,ATF2"
4753,"HDAC3,HDAC6"
4754,"SAP30,NCOR1"
4755,"RAD51,SMC3"
4756,"RFX5,HDAC2"
4757,"SIRT6,KAT8"
4758,"TCF7,YY1"
4759,"NONO,HES1"
4760,"POLR2A,MLLT1"
4761,"CHAMP1,CBX1"
4762,"RB1,CTBP1"
4763,"TEAD4,BMI1"
4764,"SMARCC2,KAT8"
4765,"DNMT1,H2AFZ"
4766,"EHMT2,ZBTB40"
4767,"RNF2,POLR2A"
4768,"TAF7,GATA1"
4769,"HDAC2,CBFA2T3"
4770,"SMARCB1,TBP"
4771,"CEBPB,KDM1A"
4772,"ZKSCAN1,HDAC2"
4773,"SIN3A,EP300"
4774,"HDGF,EGR1"
4775,"EHMT2,H2AFZ"
4776,"PRDM10,HDAC2"
4777,"NFYA,ELF1"
4778,"NFYB,SMARCA5"
4779,"HDGF,SETDB1"
4780,"ARID2,BRD9"
4781,"MYBL2,HDAC6"
4782,"GABPB1,GABPA"
4783,"SMARCB1,KLF16"
4784,"KDM1A,MBD2"
4785,"SIN3B,ZNF143"
4786,"MITF,LEF1"
4787,"ZBTB2,SIN3B"
4788,"TCF7L2,MYC"
4789,"THAP1,RBM39"
4790,"FUS,MLLT1"
4791,"MTA2,FOS"
4792,"STAT5A,CEBPB"
4793,"TRIM28,AGO1"
4794,"SMARCA5,MBD2"
4795,"GATA1,HDAC6"
4796,"HDGF,HDAC1"
4797,"FOXK2,XRCC5"
4798,"SMC3,DPF2"
4799,"MEF2A,PKNOX1"
4800,"FOXM1,CTCF"
4801,"MEF2A,TBP"
4802,"HLTF,SIRT6"
4803,"EGR1,RB1"
4804,"SMARCC2,BRD9"
4805,"PKNOX1,SMAD5"
4806,"MYNN,HDAC3"
4807,"HNRNPLL,PCBP1"
4808,"SMARCC2,NFYA"
4809,"ASH1L,DNMT1"
4810,"MIER1,SMARCA5"
4811,"ZNF24,SMARCA4"
4812,"ZFP36,PCBP1"
4813,"H2AFZ,HDAC1"
4814,"ETS1,MEF2A"
4815,"TCF7L2,ZNF263"
4816,"SMARCA4,BRD4"
4817,"HNRNPL,HNRNPK"
4818,"NR3C1,BCOR"
4819,"PML,ELF4"
4820,"RBM22,RBM25"
4821,"PHF21A,GATA1"
4822,"UBTF,EWSR1"
4823,"SMARCB1,HDAC2"
4824,"SOX6,GATA1"
4825,"ATF7,ATF3"
4826,"ZNF274,HDGF"
4827,"YY1,ZNF24"
4828,"FOS,POLR2A"
4829,"SIN3A,ZNF384"
4830,"GATA1,YBX1"
4831,"JUN,CDC5L"
4832,"PHF21A,REST"
4833,"ZNF830,PCBP1"
4834,"POLR2G,SMARCA4"
4835,"BRD4,HDAC1"
4836,"BRD4,HNRNPK"
4837,"LEF1,HDAC1"
4838,"SIN3A,HLTF"
4839,"SMARCB1,NCOA2"
4840,"SMARCB1,SMARCA5"
4841,"SMARCA5,RAD21"
4842,"HCFC1,IRF2"
4843,"CTCF,UBTF"
4844,"POLR3A,AGO1"
4845,"THRA,ZNF316"
4846,"NKRF,SMARCC2"
4847,"FOXK2,NR2F2"
4848,"BCOR,ZBTB8A"
4849,"MYBL2,JUN"
4850,"PHF20,NCOR1"
4851,"ZBED1,SMARCA4"
4852,"CTBP1,EHMT2"
4853,"CEBPB,ATF2"
4854,"ARID3A,HDAC6"
4855,"GATAD2A,HDAC1"
4856,"TARDBP,XRCC5"
4857,"FOXM1,ZC3H11A"
4858,"USF1,USF2"
4859,"CTBP1,IKZF1"
4860,"SMARCB1,REST"
4861,"HDAC3,ZBTB8A"
4862,"CDC5L,HNRNPLL"
4863,"ZNF263,GTF2B"
4864,"SIN3A,SP1"
4865,"SP1,FOXM1"
4866,"BRD4,CDC5L"
4867,"BCOR,MLLT1"
4868,"EHMT2,ZNF280A"
4869,"ZNF384,SMARCC2"
4870,"MBD2,SIN3A"
4871,"EP300,SPI1"
4872,"SMARCA5,SMARCA4"
4873,"NR2C1,ZNF143"
4874,"JUN,ARNT"
4875,"TRIM24,NR2F1"
4876,"MCM7,PHF21A"
4877,"HDAC2,GATAD2B"
4878,"HDAC1,ZNF384"
4879,"AGO1,HNRNPUL1"
4880,"SMARCE1,FOS"
4881,"ZFP91,FOXA1"
4882,"FOXK2,TCF7"
4883,"TAF1,TAF7"
4884,"SMARCA5,CTBP1"
4885,"GTF2B,SRSF1"
4886,"SIN3A,SIRT6"
4887,"ATF3,HDAC1"
4888,"MYBL2,YY1"
4889,"JUN,NFATC3"
4890,"LARP7,SRSF1"
4891,"NR2F1,SP1"
4892,"ZKSCAN1,SIN3A"
4893,"MCM7,SMARCA4"
4894,"SMARCA5,ZNF263"
4895,"RBBP5,RB1"
4896,"MTA1,KDM1A"
4897,"RBBP5,KAT8"
4898,"EGR1,EP400"
4899,"BMI1,MBD2"
4900,"EP300,XRCC3"
4901,"ZSCAN29,HDAC1"
4902,"HDAC3,ZNF384"
4903,"MCM2,TBL1XR1"
4904,"HDAC2,MYNN"
4905,"SIX5,MTA1"
4906,"NEUROD1,TCF7"
4907,"MYC,MNT"
4908,"ELK1,CEBPB"
4909,"TCF7L2,ZNF24"
4910,"SMARCA4,TBP"
4911,"BCOR,IKZF1"
4912,"E2F6,MTA1"
4913,"BRD4,TCF7L2"
4914,"SMARCC2,MCM3"
4915,"NCOR1,DDX20"
4916,"NKRF,SMARCA4"
4917,"NKRF,SETDB1"
4918,"DDX20,YBX3"
4919,"CUX1,RB1"
4920,"TCF7,RB1"
4921,"TEAD4,AGO1"
4922,"MYNN,BCOR"
4923,"ZNF263,EHMT2"
4924,"BHLHE40,HDAC3"
4925,"GTF2B,SP1"
4926,"GTF2B,ZBTB7A"
4927,"ATF3,EP400"
4928,"ZBTB7A,SREBF1"
4929,"TAL1,KDM1A"
4930,"MYC,SIRT6"
4931,"RBFOX2,PTBP1"
4932,"BRD4,EP400"
4933,"EP300,ZBTB33"
4934,"CUX1,POLR3A"
4935,"NFYA,HLTF"
4936,"GATA1,HDAC3"
4937,"SMARCC2,MCM7"
4938,"DACH1,HDAC3"
4939,"CDC5L,EHMT2"
4940,"CCNT2,SUPT5H"
4941,"POLR2A,UBTF"
4942,"PHF21A,SMARCE1"
4943,"E2F6,MTA2"
4944,"ATF7,YY1"
4945,"JUN,TAF1"
4946,"KDM1A,HDAC2"
4947,"E2F6,RNF2"
4948,"RAD21,EP400"
4949,"SP1,HDAC1"
4950,"HDAC6,SP1"
4951,"MLLT1,MBD2"
4952,"SOX6,EGR1"
4953,"RB1,EP300"
4954,"GATA1,IKZF1"
4955,"KAT8,TAF1"
4956,"FOS,PML"
4957,"SMARCA4,NR2C1"
4958,"BACH1,MAFF"
4959,"ESRRA,NCOA4"
4960,"POLR3A,POLR2A"
4961,"SMARCB1,SIN3B"
4962,"MLLT1,JUN"
4963,"CBX3,ASH1L"
4964,"ARID1B,SMARCB1"
4965,"RBM39,JUN"
4966,"TAF1,MCM2"
4967,"KHSRP,SMARCC2"
4968,"HDAC3,ZBTB33"
4969,"GATAD2A,CDC5L"
4970,"HDAC3,RBM15"
4971,"FOXM1,HDAC2"
4972,"MXI1,SMARCB1"
4973,"CBX3,HDAC3"
4974,"RBBP5,NFE2"
4975,"MLLT1,FUS"
4976,"TAL1,HNRNPUL1"
4977,"HDAC2,TAL1"
4978,"FOXM1,SMARCA5"
4979,"NCOA1,ETS1"
4980,"FOS,USF1"
4981,"EP300,TCF7L2"
4982,"EP300,SMAD5"
4983,"RFX5,SMARCA5"
4984,"MTA1,MTA2"
4985,"ILF3,HNRNPL"
4986,"SREBF1,ZBTB7A"
4987,"SMARCC2,EP400"
4988,"BRD4,RAD21"
4989,"EP300,LEF1"
4990,"PHF20,TBL1XR1"
4991,"SMARCE1,NR3C1"
4992,"ARNT,SP1"
4993,"HDGF,ZNF24"
4994,"PML,JUN"
4995,"CEBPB,HNRNPK"
4996,"MNT,KDM1A"
4997,"SMARCA5,MGA"
4998,"ATF7,CBX5"
4999,"ETS1,FOS"
5000,"CBX5,L3MBTL2"
5001,"ARNT,BHLHE40"
5002,"CBX5,TRIM24"
5003,"MGA,HDAC1"
5004,"SETDB1,XRCC5"
5005,"HDAC6,ZFP91"
5006,"ARNT,STAT5A"
5007,"RBBP5,SETDB1"
5008,"CDC5L,SMARCC2"
5009,"MEIS2,AGO1"
5010,"LEF1,MITF"
5011,"NR3C1,RBFOX2"
5012,"ZNF592,BRD4"
5013,"SMARCA5,NKRF"
5014,"COPS2,NCOR1"
5015,"NCOA6,RBM14"
5016,"FOXA1,GATA2"
5017,"POLR2G,TBP"
5018,"TRIM24,THRA"
5019,"E2F6,EP400"
5020,"SIN3A,ZBTB40"
5021,"JUN,MAFF"
5022,"ZNF274,SOX6"
5023,"ATF2,MTA3"
5024,"MTA2,E2F7"
5025,"NR3C1,KLF16"
5026,"SIRT6,MYC"
5027,"NCOA1,NR2C1"
5028,"CBX1,DNMT1"
5029,"NCOR1,CBFA2T2"
5030,"MTA2,NR3C1"
5031,"MYC,HES1"
5032,"HDAC3,HDAC1"
5033,"TCF7L2,LEF1"
5034,"ZNF263,ESRRA"
5035,"HDAC1,CBX1"
5036,"THAP1,RB1"
5037,"CEBPB,BRD4"
5038,"SMAD1,GATA1"
5039,"HDAC2,GATA2"
5040,"KDM1A,CTCF"
5041,"DNMT1,MTA1"
5042,"RUNX1,GABPA"
5043,"SIN3A,HDAC6"
5044,"HDAC6,SIRT6"
5045,"CDC5L,ATF2"
5046,"EP300,ZNF274"
5047,"HNRNPK,PTBP1"
5048,"H2AFZ,HLTF"
5049,"SAP30,SIN3A"
5050,"FOXK2,ZNF143"
5051,"GMEB1,NFATC3"
5052,"TAF7,SP1"
5053,"ASH1L,SMARCA4"
5054,"MYBL2,TAF1"
5055,"SUPT5H,EHMT2"
5056,"E2F7,CDC5L"
5057,"PCBP1,CEBPB"
5058,"TAL1,TCF12"
5059,"TCF7L2,SIN3A"
5060,"CDC5L,MTA2"
5061,"TRIM24,NCOA1"
5062,"FOXM1,SIRT6"
5063,"ATF4,NFE2"
5064,"ESRRA,RUNX1"
5065,"MLLT1,TBL1XR1"
5066,"TAL1,EWSR1"
5067,"CEBPB,NCOR1"
5068,"ZMYM3,CBX1"
5069,"SMARCA4,SMARCB1"
5070,"ZBTB40,HDAC3"
5071,"RNF2,CBFA2T2"
5072,"ZC3H8,TBL1XR1"
5073,"PML,SPI1"
5074,"NCOA1,NR2F2"
5075,"TCF7,FOXK2"
5076,"HDAC3,EGR1"
5077,"SMARCC2,STAT5A"
5078,"E2F6,CDC5L"
5079,"PRDM10,LEF1"
5080,"HDAC3,BHLHE40"
5081,"FOS,NR2F6"
5082,"TRIM25,H2AFZ"
5083,"CDC5L,PCBP2"
5084,"ASH1L,KAT8"
5085,"HDAC1,PHF21A"
5086,"SP1,SIN3B"
5087,"RAD51,AGO1"
5088,"ARID3A,SIN3A"
5089,"CEBPB,NR3C1"
5090,"ZBTB40,HDAC6"
5091,"ZFP36,RBM39"
5092,"PKNOX1,SMAD1"
5093,"PML,GATA1"
5094,"SMC3,MXI1"
5095,"SIN3A,TCF7"
5096,"TRIM24,NR2F2"
5097,"ESRRA,ZNF316"
5098,"UBTF,SMARCA4"
5099,"MEIS2,MYBL2"
5100,"PTBP1,HNRNPK"
5101,"GATAD2A,SIN3A"
5102,"NR2C1,HDAC2"
5103,"ZNF280A,SIN3A"
5104,"HDAC1,H2AFZ"
5105,"EHMT2,ZBTB2"
5106,"RB1,CTCF"
5107,"HDAC2,ARID3A"
5108,"RB1,SKIL"
5109,"SMARCA4,GATA2"
5110,"REST,HDAC1"
5111,"BMI1,CBX5"
5112,"GABPB1,HDAC6"
5113,"EHMT2,NCOR1"
5114,"BRD4,FOXM1"
5115,"MAFK,HDAC1"
5116,"ASH1L,ZNF282"
5117,"MAX,GTF2B"
5118,"MTA3,RCOR1"
5119,"HDAC3,EWSR1"
5120,"ELF1,NFYA"
5121,"TAF9B,NFYA"
5122,"YBX1,AGO1"
5123,"H2AFZ,KAT8"
5124,"BACH1,FOS"
5125,"NFYB,SIN3A"
5126,"POLR2G,CUX1"
5127,"HDAC2,PHB2"
5128,"FOS,NR3C1"
5129,"ZNF143,SETDB1"
5130,"CTBP1,MTA1"
5131,"BRD4,SMARCC2"
5132,"NR2F6,NR3C1"
5133,"BRD4,RAD51"
5134,"HDAC1,E2F1"
5135,"HDAC1,CTCF"
5136,"UBTF,PCBP2"
5137,"HDAC1,MBD2"
5138,"RB1,CUX1"
5139,"ARID2,ETS1"
5140,"NR3C1,JUN"
5141,"TCF12,CBFA2T2"
5142,"ESRRA,EP400"
5143,"ARID3A,ETV6"
5144,"NKRF,NR3C1"
5145,"HDAC2,CREM"
5146,"ARID2,ZFP36"
5147,"EGR1,NR3C1"
5148,"ZFP91,HDGF"
5149,"TAF1,SMARCC2"
5150,"RAD21,CBX5"
5151,"EWSR1,HDAC2"
5152,"SETDB1,ZNF592"
5153,"SETDB1,REST"
5154,"BCOR,ZBTB5"
5155,"NCOR1,TCF12"
5156,"SMAD1,SNIP1"
5157,"ZHX1,NFYA"
5158,"ELK1,SMARCB1"
5159,"MEF2A,TCF12"
5160,"POLR2G,EHMT2"
5161,"MEF2A,GABPA"
5162,"TARDBP,PTBP1"
5163,"KAT8,CBX3"
5164,"EP300,STAT5A"
5165,"MYC,NCOR1"
5166,"BRD4,MBD2"
5167,"NCOR1,ASH1L"
5168,"EP300,ZBTB8A"
5169,"GATA1,CBX1"
5170,"HDAC3,UBTF"
5171,"MXI1,SMARCA5"
5172,"ZNF384,LEF1"
5173,"GATA1,EP300"
5174,"NEUROD1,LEF1"
5175,"HLTF,MCM2"
5176,"SMARCA4,SIN3A"
5177,"SIN3B,REST"
5178,"SIN3A,MNT"
5179,"COPS2,EP300"
5180,"MCM2,EP400"
5181,"EHMT2,ZFP91"
5182,"MYNN,HDAC6"
5183,"SMARCC2,EP300"
5184,"HDAC1,HCFC1"
5185,"HDAC2,UBTF"
5186,"NFIC,NFATC3"
5187,"EP300,HDAC1"
5188,"PTBP1,RBFOX2"
5189,"XRCC3,POLR2B"
5190,"ZBTB40,HDAC1"
5191,"TRIM28,CBX1"
5192,"BCOR,RNF2"
5193,"CBFA2T3,SIN3B"
5194,"RAD21,UBTF"
5195,"IKZF1,HDAC6"
5196,"FOXK2,NFATC3"
5197,"SPI1,CBFA2T2"
5198,"POLR2B,TBP"
5199,"PHF21A,MCM5"
5200,"EWSR1,TAF1"
5201,"ARID1B,HDAC2"
5202,"ASH1L,HDAC6"
5203,"SMARCA5,L3MBTL2"
5204,"SOX6,ZBTB40"
5205,"CBX5,SIRT6"
5206,"SMARCA5,MEF2A"
5207,"NCOA2,BRD4"
5208,"EP300,SOX6"
5209,"STAT5A,HDAC3"
5210,"CTBP1,BHLHE40"
5211,"NCOR1,ZNF592"
5212,"MYC,FOS"
5213,"CEBPB,PCBP2"
5214,"BACH1,NBN"
5215,"HDAC3,ZBTB2"
5216,"TAF1,SMARCA4"
5217,"TBP,HDAC1"
5218,"YY1,L3MBTL2"
5219,"MYBL2,HDAC1"
5220,"SMARCB1,POLR2A"
5221,"HDAC1,SMARCA5"
5222,"POLR2A,CUX1"
5223,"SRSF1,HNRNPK"
5224,"FOS,SMARCC2"
5225,"SMARCA4,BMI1"
5226,"ATF7,ATF2"
5227,"SMARCE1,MBD2"
5228,"HDGF,CTCF"
5229,"SMARCC2,POLR2A"
5230,"ARNT,NR2F2"
5231,"BRD4,ARNT"
5232,"NCOR1,ZNF274"
5233,"TBL1XR1,MCM3"
5234,"ZNF384,SIN3B"
5235,"POLR3A,HDAC2"
5236,"AGO1,ATF7"
5237,"SETDB1,ZNF143"
5238,"POLR2A,JUN"
5239,"MTA1,GATAD2B"
5240,"HNRNPUL1,RBM22"
5241,"CBX3,KDM4B"
5242,"ATF7,EGR1"
5243,"TCF7L2,SAFB"
5244,"HDAC3,BRD4"
5245,"EP300,EHMT2"
5246,"RAD51,MCM5"
5247,"SMARCA4,HDAC6"
5248,"FUS,TAL1"
5249,"HNRNPL,BRD4"
5250,"TEAD4,SMARCA4"
5251,"SMAD5,SMAD1"
